Feature
230,ENSG00000205018
231,ENSG00000249000
232,ENSG00000254827
233,ENSG00000276289
234,ENSG00000287097
235,ENSG00000248663
236,ENSG00000139410
237,ENSG00000255666
238,ENSG00000250041
239,ENSG00000184497
240,ENSG00000253586
241,ENSG00000144771
242,ENSG00000101187
243,ENSG00000230831
244,ENSG00000170412
245,ENSG00000226239
246,ENSG00000188610
247,ENSG00000260830
248,ENSG00000236467
249,ENSG00000273132
250,ENSG00000255398
251,ENSG00000128626
252,ENSG00000188277
253,ENSG00000259544
254,ENSG00000236709
255,ENSG00000225822
256,ENSG00000230894
257,ENSG00000164081
258,ENSG00000235361
259,ENSG00000126500
260,ENSG00000225111
261,ENSG00000249699
262,ENSG00000124467
263,ENSG00000260293
264,ENSG00000224141
265,ENSG00000284070
266,ENSG00000256928
267,ENSG00000150051
268,ENSG00000115107
269,ENSG00000229315
270,ENSG00000267288
271,ENSG00000276527
272,ENSG00000196862
273,ENSG00000231966
274,ENSG00000152672
275,ENSG00000130203
276,ENSG00000232031
277,ENSG00000162512
278,ENSG00000126947
279,ENSG00000261207
280,ENSG00000264456
281,ENSG00000225676
282,ENSG00000162073
283,ENSG00000183580
284,ENSG00000267365
285,ENSG00000287091
286,ENSG00000239474
287,ENSG00000179913
288,ENSG00000157240
289,ENSG00000134955
290,ENSG00000285994
291,ENSG00000249413
292,ENSG00000180139
293,ENSG00000272175
294,ENSG00000156427
295,ENSG00000205086
296,ENSG00000248773
297,ENSG00000172461
298,ENSG00000106483
299,ENSG00000110200
300,ENSG00000168676
301,ENSG00000036565
302,ENSG00000267506
303,ENSG00000283692
304,ENSG00000249112
305,ENSG00000167515
306,ENSG00000149050
307,ENSG00000061337
308,ENSG00000267551
309,ENSG00000237011
310,ENSG00000287848
311,ENSG00000176495
312,ENSG00000261430
313,ENSG00000256195
314,ENSG00000287160
315,ENSG00000226159
316,ENSG00000100012
317,ENSG00000272345
318,ENSG00000134363
319,ENSG00000277527
320,ENSG00000257095
321,ENSG00000233547
322,ENSG00000102103
323,ENSG00000248227
324,ENSG00000179950
325,ENSG00000167157
326,ENSG00000172037
327,ENSG00000266709
328,ENSG00000169021
329,ENSG00000183160
330,ENSG00000259713
331,ENSG00000205537
332,ENSG00000284377
333,ENSG00000137460
334,ENSG00000255491
335,ENSG00000213619
336,ENSG00000178952
337,ENSG00000178397
338,ENSG00000135900
339,ENSG00000166664
340,ENSG00000274364
341,ENSG00000007216
342,ENSG00000166862
343,ENSG00000105677
344,ENSG00000274029
345,ENSG00000286327
346,ENSG00000185339
347,ENSG00000188992
348,ENSG00000135624
349,ENSG00000100373
350,ENSG00000259941
351,ENSG00000267341
352,ENSG00000231441
353,ENSG00000171812
354,ENSG00000257663
355,ENSG00000018625
356,ENSG00000228300
357,ENSG00000128463
358,ENSG00000166145
359,ENSG00000106028
360,ENSG00000164850
361,ENSG00000260903
362,ENSG00000258199
363,ENSG00000214736
364,ENSG00000129824
365,ENSG00000188611
366,ENSG00000134873
367,ENSG00000004779
368,ENSG00000103044
369,ENSG00000270031
370,ENSG00000250614
371,ENSG00000284632
372,ENSG00000100565
373,ENSG00000111361
374,ENSG00000228065
375,ENSG00000135451
376,ENSG00000129028
377,ENSG00000145337
378,ENSG00000128185
379,ENSG00000142507
380,ENSG00000164045
381,ENSG00000074071
382,ENSG00000259945
383,ENSG00000100632
384,ENSG00000186652
385,ENSG00000206187
386,ENSG00000260420
387,ENSG00000267016
388,ENSG00000233038
389,ENSG00000173436
390,ENSG00000258476
391,ENSG00000152910
392,ENSG00000224578
393,ENSG00000231208
394,ENSG00000285557
395,ENSG00000102996
396,ENSG00000258450
397,ENSG00000129194
398,ENSG00000130726
399,ENSG00000186867
400,ENSG00000231971
401,ENSG00000250999
402,ENSG00000274630
403,ENSG00000182566
404,ENSG00000149131
405,ENSG00000223850
406,ENSG00000185065
407,ENSG00000159199
408,ENSG00000160131
409,ENSG00000272217
410,ENSG00000153956
411,ENSG00000273450
412,ENSG00000155087
413,ENSG00000171532
414,ENSG00000286550
415,ENSG00000285676
416,ENSG00000237928
417,ENSG00000259659
418,ENSG00000249604
419,ENSG00000272944
420,ENSG00000283608
421,ENSG00000171960
422,ENSG00000260288
423,ENSG00000184385
424,ENSG00000238057
425,ENSG00000088882
426,ENSG00000214357
427,ENSG00000229152
428,ENSG00000165269
429,ENSG00000138472
430,ENSG00000178821
431,ENSG00000117448
432,ENSG00000272440
433,ENSG00000166136
434,ENSG00000233695
435,ENSG00000104915
436,ENSG00000171786
437,ENSG00000286196
438,ENSG00000204802
439,ENSG00000108344
440,ENSG00000130513
441,ENSG00000159723
442,ENSG00000147669
443,ENSG00000087302
444,ENSG00000255097
445,ENSG00000225062
446,ENSG00000175756
447,ENSG00000255886
448,ENSG00000258654
449,ENSG00000258471
450,ENSG00000249916
451,ENSG00000280384
452,ENSG00000127884
453,ENSG00000270170
454,ENSG00000286225
455,ENSG00000143436
456,ENSG00000205978
457,ENSG00000226522
458,ENSG00000232628
459,ENSG00000110203
460,ENSG00000230542
461,ENSG00000171631
462,ENSG00000250974
463,ENSG00000251026
464,ENSG00000146701
465,ENSG00000287613
466,ENSG00000235979
467,ENSG00000141314
468,ENSG00000177971
469,ENSG00000273165
470,ENSG00000145494
471,ENSG00000264693
472,ENSG00000230423
473,ENSG00000160075
474,ENSG00000164638
475,ENSG00000132522
476,ENSG00000136521
477,ENSG00000188958
478,ENSG00000260755
479,ENSG00000267070
480,ENSG00000278627
481,ENSG00000164062
482,ENSG00000144649
483,ENSG00000138615
484,ENSG00000197345
485,ENSG00000177459
486,ENSG00000180340
487,ENSG00000100347
488,ENSG00000162191
489,ENSG00000182013
490,ENSG00000234506
491,ENSG00000161958
492,ENSG00000229891
493,ENSG00000168090
494,ENSG00000008018
495,ENSG00000271716
496,ENSG00000270179
497,ENSG00000143512
498,ENSG00000267327
499,ENSG00000270120
500,ENSG00000187838
501,ENSG00000224707
502,ENSG00000175591
503,ENSG00000168884
504,ENSG00000169976
505,ENSG00000114405
506,ENSG00000084623
507,ENSG00000277791
508,ENSG00000183793
509,ENSG00000146066
510,ENSG00000241370
511,ENSG00000259375
512,ENSG00000172053
513,ENSG00000264853
514,ENSG00000278727
515,ENSG00000086589
516,ENSG00000277801
517,ENSG00000169026
518,ENSG00000198910
519,ENSG00000250027
520,ENSG00000214145
521,ENSG00000272040
522,ENSG00000164270
523,ENSG00000250955
524,ENSG00000103035
525,ENSG00000164113
526,ENSG00000225383
527,ENSG00000091483
528,ENSG00000240093
529,ENSG00000000003
530,ENSG00000167699
531,ENSG00000261327
532,ENSG00000184752
533,ENSG00000266456
534,ENSG00000204922
535,ENSG00000115073
536,ENSG00000183134
537,ENSG00000224420
538,ENSG00000085662
539,ENSG00000264608
540,ENSG00000286606
541,ENSG00000272795
542,ENSG00000141101
543,ENSG00000259377
544,ENSG00000229990
545,ENSG00000198791
546,ENSG00000244952
547,ENSG00000164100
548,ENSG00000134049
549,ENSG00000111786
550,ENSG00000287526
551,ENSG00000064932
552,ENSG00000187808
553,ENSG00000272839
554,ENSG00000095906
555,ENSG00000236393
556,ENSG00000054116
557,ENSG00000204394
558,ENSG00000139567
559,ENSG00000196666
560,ENSG00000267296
561,ENSG00000145912
562,ENSG00000135480
563,ENSG00000230492
564,ENSG00000187713
565,ENSG00000158186
566,ENSG00000132341
567,ENSG00000148344
568,ENSG00000232542
569,ENSG00000272630
570,ENSG00000175262
571,ENSG00000228204
572,ENSG00000196664
573,ENSG00000116990
574,ENSG00000137876
575,ENSG00000136522
576,ENSG00000275443
577,ENSG00000134825
578,ENSG00000182580
579,ENSG00000150779
580,ENSG00000169246
581,ENSG00000263667
582,ENSG00000254054
583,ENSG00000167088
584,ENSG00000167981
585,ENSG00000111639
586,ENSG00000133250
587,ENSG00000251194
588,ENSG00000277959
589,ENSG00000055950
590,ENSG00000107874
591,ENSG00000198142
592,ENSG00000205710
593,ENSG00000258457
594,ENSG00000112964
595,ENSG00000121797
596,ENSG00000286293
597,ENSG00000100060
598,ENSG00000275897
599,ENSG00000143575
600,ENSG00000101444
601,ENSG00000234817
602,ENSG00000168894
603,ENSG00000125445
604,ENSG00000175548
605,ENSG00000282572
606,ENSG00000132535
607,ENSG00000254990
608,ENSG00000147123
609,ENSG00000166930
610,ENSG00000114021
611,ENSG00000272472
612,ENSG00000275371
613,ENSG00000237281
614,ENSG00000258175
615,ENSG00000186395
616,ENSG00000149136
617,ENSG00000176087
618,ENSG00000130332
619,ENSG00000273230
620,ENSG00000251260
621,ENSG00000168268
622,ENSG00000163702
623,ENSG00000272510
624,ENSG00000182585
625,ENSG00000237626
626,ENSG00000260417
627,ENSG00000239672
628,ENSG00000249279
629,ENSG00000224626
630,ENSG00000134970
631,ENSG00000187796
632,ENSG00000260671
633,ENSG00000275769
634,ENSG00000286964
635,ENSG00000215193
636,ENSG00000174851
637,ENSG00000151388
638,ENSG00000069431
639,ENSG00000256588
640,ENSG00000181638
641,ENSG00000188895
642,ENSG00000266844
643,ENSG00000261028
644,ENSG00000258572
645,ENSG00000277999
646,ENSG00000140280
647,ENSG00000168701
648,ENSG00000162385
649,ENSG00000151500
650,ENSG00000198225
651,ENSG00000125817
652,ENSG00000261641
653,ENSG00000187193
654,ENSG00000002933
655,ENSG00000108528
656,ENSG00000196976
657,ENSG00000230173
658,ENSG00000232043
659,ENSG00000231705
660,ENSG00000135931
661,ENSG00000185608
662,ENSG00000062582
663,ENSG00000261000
664,ENSG00000226089
665,ENSG00000160194
666,ENSG00000132313
667,ENSG00000250510
668,ENSG00000280273
669,ENSG00000076662
670,ENSG00000105991
671,ENSG00000184811
672,ENSG00000248098
673,ENSG00000107872
674,ENSG00000163382
675,ENSG00000287877
676,ENSG00000072506
677,ENSG00000143314
678,ENSG00000224888
679,ENSG00000099377
680,ENSG00000112996
681,ENSG00000154518
682,ENSG00000186184
683,ENSG00000100591
684,ENSG00000110442
685,ENSG00000163956
686,ENSG00000100216
687,ENSG00000166200
688,ENSG00000161640
689,ENSG00000182004
690,ENSG00000088305
691,ENSG00000214797
692,ENSG00000162881
693,ENSG00000037241
694,ENSG00000149926
695,ENSG00000177225
696,ENSG00000227051
697,ENSG00000099341
698,ENSG00000226310
699,ENSG00000237892
700,ENSG00000273797
701,ENSG00000273841
702,ENSG00000099901
703,ENSG00000182749
704,ENSG00000224363
705,ENSG00000188976
706,ENSG00000100938
707,ENSG00000238113
708,ENSG00000177733
709,ENSG00000115286
710,ENSG00000099937
711,ENSG00000183092
712,ENSG00000241468
713,ENSG00000154832
714,ENSG00000112365
715,ENSG00000087191
716,ENSG00000237476
717,ENSG00000148334
718,ENSG00000155463
719,ENSG00000129538
720,ENSG00000160570
721,ENSG00000185689
722,ENSG00000287830
723,ENSG00000258303
724,ENSG00000137955
725,ENSG00000273951
726,ENSG00000271303
727,ENSG00000184990
728,ENSG00000267503
729,ENSG00000231332
730,ENSG00000166197
731,ENSG00000130770
732,ENSG00000278214
733,ENSG00000204568
734,ENSG00000267109
735,ENSG00000214367
736,ENSG00000185627
737,ENSG00000232294
738,ENSG00000133983
739,ENSG00000116062
740,ENSG00000102882
741,ENSG00000278588
742,ENSG00000249186
743,ENSG00000250754
744,ENSG00000272402
745,ENSG00000189134
746,ENSG00000115318
747,ENSG00000133661
748,ENSG00000131495
749,ENSG00000185860
750,ENSG00000211734
751,ENSG00000243224
752,ENSG00000163463
753,ENSG00000133398
754,ENSG00000124702
755,ENSG00000139343
756,ENSG00000223436
757,ENSG00000131148
758,ENSG00000228933
759,ENSG00000264659
760,ENSG00000267015
761,ENSG00000184925
762,ENSG00000230943
763,ENSG00000231265
764,ENSG00000254966
765,ENSG00000188729
766,ENSG00000103024
767,ENSG00000176386
768,ENSG00000103723
769,ENSG00000051620
770,ENSG00000146839
771,ENSG00000152234
772,ENSG00000262223
773,ENSG00000138172
774,ENSG00000146731
775,ENSG00000256751
776,ENSG00000286808
777,ENSG00000274922
778,ENSG00000263603
779,ENSG00000137474
780,ENSG00000071859
781,ENSG00000204386
782,ENSG00000108561
783,ENSG00000113555
784,ENSG00000174173
785,ENSG00000165943
786,ENSG00000175110
787,ENSG00000225563
788,ENSG00000108604
789,ENSG00000112667
790,ENSG00000229692
791,ENSG00000111615
792,ENSG00000170860
793,ENSG00000169282
794,ENSG00000122035
795,ENSG00000116649
796,ENSG00000131652
797,ENSG00000269720
798,ENSG00000128699
799,ENSG00000111665
800,ENSG00000130204
801,ENSG00000172366
802,ENSG00000204237
803,ENSG00000151117
804,ENSG00000250062
805,ENSG00000260948
806,ENSG00000164047
807,ENSG00000178741
808,ENSG00000115128
809,ENSG00000144524
810,ENSG00000259771
811,ENSG00000107833
812,ENSG00000096746
813,ENSG00000258034
814,ENSG00000204930
815,ENSG00000163468
816,ENSG00000160957
817,ENSG00000175874
818,ENSG00000124562
819,ENSG00000177706
820,ENSG00000227579
821,ENSG00000261221
822,ENSG00000087116
823,ENSG00000236081
824,ENSG00000128789
825,ENSG00000131462
826,ENSG00000286457
827,ENSG00000250387
828,ENSG00000229717
829,ENSG00000105202
830,ENSG00000205544
831,ENSG00000184207
832,ENSG00000117395
833,ENSG00000256188
834,ENSG00000169020
835,ENSG00000112541
836,ENSG00000163319
837,ENSG00000271978
838,ENSG00000155052
839,ENSG00000105341
840,ENSG00000151366
841,ENSG00000276232
842,ENSG00000254530
843,ENSG00000251224
844,ENSG00000198563
845,ENSG00000223911
846,ENSG00000140740
847,ENSG00000168522
848,ENSG00000165678
849,ENSG00000177666
850,ENSG00000281566
851,ENSG00000060971
852,ENSG00000156687
853,ENSG00000178026
854,ENSG00000169194
855,ENSG00000120805
856,ENSG00000163597
857,ENSG00000260926
858,ENSG00000163632
859,ENSG00000166033
860,ENSG00000136936
861,ENSG00000250988
862,ENSG00000160201
863,ENSG00000240591
864,ENSG00000186329
865,ENSG00000261436
866,ENSG00000261544
867,ENSG00000272668
868,ENSG00000051596
869,ENSG00000277463
870,ENSG00000204619
871,ENSG00000183978
872,ENSG00000245330
873,ENSG00000279168
874,ENSG00000090932
875,ENSG00000128604
876,ENSG00000167085
877,ENSG00000010256
878,ENSG00000132382
879,ENSG00000253868
880,ENSG00000254315
881,ENSG00000241837
882,ENSG00000284830
883,ENSG00000169330
884,ENSG00000100129
885,ENSG00000106682
886,ENSG00000286643
887,ENSG00000143553
888,ENSG00000139625
889,ENSG00000258355
890,ENSG00000227057
891,ENSG00000134775
892,ENSG00000143147
893,ENSG00000134780
894,ENSG00000163467
895,ENSG00000287767
896,ENSG00000105568
897,ENSG00000162961
898,ENSG00000211450
899,ENSG00000129951
900,ENSG00000146083
901,ENSG00000101997
902,ENSG00000130175
903,ENSG00000167862
904,ENSG00000267637
905,ENSG00000165457
906,ENSG00000136270
907,ENSG00000267198
908,ENSG00000155959
909,ENSG00000205352
910,ENSG00000223786
911,ENSG00000213699
912,ENSG00000077080
913,ENSG00000283787
914,ENSG00000159164
915,ENSG00000114125
916,ENSG00000214146
917,ENSG00000106355
918,ENSG00000177191
919,ENSG00000111652
920,ENSG00000101363
921,ENSG00000254901
922,ENSG00000152778
923,ENSG00000138385
924,ENSG00000134253
925,ENSG00000287077
926,ENSG00000144843
927,ENSG00000142530
928,ENSG00000242553
929,ENSG00000284862
930,ENSG00000235663
931,ENSG00000171490
932,ENSG00000115718
933,ENSG00000145681
934,ENSG00000129197
935,ENSG00000184470
936,ENSG00000100348
937,ENSG00000234828
938,ENSG00000109519
939,ENSG00000254461
940,ENSG00000148288
941,ENSG00000125901
942,ENSG00000166863
943,ENSG00000143368
944,ENSG00000137507
945,ENSG00000196388
946,ENSG00000267457
947,ENSG00000165916
948,ENSG00000166866
949,ENSG00000146386
950,ENSG00000228944
951,ENSG00000168288
952,ENSG00000172172
953,ENSG00000007038
954,ENSG00000223523
955,ENSG00000273213
956,ENSG00000165629
957,ENSG00000287168
958,ENSG00000180329
959,ENSG00000124493
960,ENSG00000112280
961,ENSG00000105695
962,ENSG00000284753
963,ENSG00000008128
964,ENSG00000287234
965,ENSG00000181924
966,ENSG00000108961
967,ENSG00000272719
968,ENSG00000158246
969,ENSG00000254325
970,ENSG00000213339
971,ENSG00000163840
972,ENSG00000149823
973,ENSG00000188316
974,ENSG00000100167
975,ENSG00000126457
976,ENSG00000100416
977,ENSG00000163875
978,ENSG00000273108
979,ENSG00000259453
980,ENSG00000204070
981,ENSG00000148335
982,ENSG00000250969
983,ENSG00000131828
984,ENSG00000143486
985,ENSG00000123992
986,ENSG00000113504
987,ENSG00000203797
988,ENSG00000007376
989,ENSG00000179271
990,ENSG00000137709
991,ENSG00000071246
992,ENSG00000147799
993,ENSG00000143256
994,ENSG00000149196
995,ENSG00000287559
996,ENSG00000184281
997,ENSG00000185864
998,ENSG00000165792
999,ENSG00000196118
1000,ENSG00000154473
1001,ENSG00000198856
1002,ENSG00000265791
1003,ENSG00000088386
1004,ENSG00000250015
1005,ENSG00000109674
1006,ENSG00000287566
1007,ENSG00000279232
1008,ENSG00000125870
1009,ENSG00000166822
1010,ENSG00000287624
1011,ENSG00000135686
1012,ENSG00000227421
1013,ENSG00000132286
1014,ENSG00000187068
1015,ENSG00000136110
1016,ENSG00000178623
1017,ENSG00000261326
1018,ENSG00000105819
1019,ENSG00000225527
1020,ENSG00000161847
1021,ENSG00000242512
1022,ENSG00000058262
1023,ENSG00000232754
1024,ENSG00000166558
1025,ENSG00000203805
1026,ENSG00000162522
1027,ENSG00000186010
1028,ENSG00000143621
1029,ENSG00000105364
1030,ENSG00000148444
1031,ENSG00000160679
1032,ENSG00000131044
1033,ENSG00000176731
1034,ENSG00000253116
1035,ENSG00000264546
1036,ENSG00000004961
1037,ENSG00000113763
1038,ENSG00000213782
1039,ENSG00000105808
1040,ENSG00000273448
1041,ENSG00000237705
1042,ENSG00000106069
1043,ENSG00000172409
1044,ENSG00000118640
1045,ENSG00000125656
1046,ENSG00000214814
1047,ENSG00000233845
1048,ENSG00000164967
1049,ENSG00000227375
1050,ENSG00000125991
1051,ENSG00000114902
1052,ENSG00000147140
1053,ENSG00000185651
1054,ENSG00000232807
1055,ENSG00000140990
1056,ENSG00000100325
1057,ENSG00000230751
1058,ENSG00000286020
1059,ENSG00000114744
1060,ENSG00000287255
1061,ENSG00000101346
1062,ENSG00000159714
1063,ENSG00000221887
1064,ENSG00000234699
1065,ENSG00000174231
1066,ENSG00000240143
1067,ENSG00000275895
1068,ENSG00000231125
1069,ENSG00000102870
1070,ENSG00000135476
1071,ENSG00000287631
1072,ENSG00000224418
1073,ENSG00000115541
1074,ENSG00000171566
1075,ENSG00000110536
1076,ENSG00000224032
1077,ENSG00000092421
1078,ENSG00000105619
1079,ENSG00000204228
1080,ENSG00000280543
1081,ENSG00000157191
1082,ENSG00000115514
1083,ENSG00000172716
1084,ENSG00000166619
1085,ENSG00000173113
1086,ENSG00000144043
1087,ENSG00000120896
1088,ENSG00000159140
1089,ENSG00000275765
1090,ENSG00000274667
1091,ENSG00000287055
1092,ENSG00000005156
1093,ENSG00000151552
1094,ENSG00000106399
1095,ENSG00000124802
1096,ENSG00000130226
1097,ENSG00000178726
1098,ENSG00000006744
1099,ENSG00000100528
1100,ENSG00000197070
1101,ENSG00000049449
1102,ENSG00000160087
1103,ENSG00000135002
1104,ENSG00000204356
1105,ENSG00000133884
1106,ENSG00000151322
1107,ENSG00000147471
1108,ENSG00000196581
1109,ENSG00000149021
1110,ENSG00000286856
1111,ENSG00000015568
1112,ENSG00000269604
1113,ENSG00000117016
1114,ENSG00000276517
1115,ENSG00000146904
1116,ENSG00000198715
1117,ENSG00000232682
1118,ENSG00000257258
1119,ENSG00000261222
1120,ENSG00000188529
1121,ENSG00000274001
1122,ENSG00000170906
1123,ENSG00000069011
1124,ENSG00000163013
1125,ENSG00000132507
1126,ENSG00000079462
1127,ENSG00000129055
1128,ENSG00000173825
1129,ENSG00000123297
1130,ENSG00000070423
1131,ENSG00000104679
1132,ENSG00000120913
1133,ENSG00000126767
1134,ENSG00000224877
1135,ENSG00000170632
1136,ENSG00000265845
1137,ENSG00000171425
1138,ENSG00000160917
1139,ENSG00000126934
1140,ENSG00000253652
1141,ENSG00000104848
1142,ENSG00000269352
1143,ENSG00000254726
1144,ENSG00000145191
1145,ENSG00000143106
1146,ENSG00000261211
1147,ENSG00000173915
1148,ENSG00000126581
1149,ENSG00000149100
1150,ENSG00000211867
1151,ENSG00000143028
1152,ENSG00000276188
1153,ENSG00000131876
1154,ENSG00000269427
1155,ENSG00000164022
1156,ENSG00000126749
1157,ENSG00000178718
1158,ENSG00000102057
1159,ENSG00000278845
1160,ENSG00000283122
1161,ENSG00000158022
1162,ENSG00000172336
1163,ENSG00000230735
1164,ENSG00000148943
1165,ENSG00000135316
1166,ENSG00000160404
1167,ENSG00000136710
1168,ENSG00000272077
1169,ENSG00000100380
1170,ENSG00000272861
1171,ENSG00000285448
1172,ENSG00000225703
1173,ENSG00000249426
1174,ENSG00000184787
1175,ENSG00000287508
1176,ENSG00000134333
1177,ENSG00000161714
1178,ENSG00000165323
1179,ENSG00000284642
1180,ENSG00000283314
1181,ENSG00000251171
1182,ENSG00000235852
1183,ENSG00000172500
1184,ENSG00000162302
1185,ENSG00000267028
1186,ENSG00000285570
1187,ENSG00000123444
1188,ENSG00000165655
1189,ENSG00000226876
1190,ENSG00000253372
1191,ENSG00000132432
1192,ENSG00000157184
1193,ENSG00000178761
1194,ENSG00000255130
1195,ENSG00000272259
1196,ENSG00000106263
1197,ENSG00000197111
1198,ENSG00000174886
1199,ENSG00000286894
1200,ENSG00000276651
1201,ENSG00000005513
1202,ENSG00000272936
1203,ENSG00000253557
1204,ENSG00000102837
1205,ENSG00000238227
1206,ENSG00000178252
1207,ENSG00000204227
1208,ENSG00000273899
1209,ENSG00000131831
1210,ENSG00000262814
1211,ENSG00000166535
1212,ENSG00000169714
1213,ENSG00000156968
1214,ENSG00000264343
1215,ENSG00000272986
1216,ENSG00000015285
1217,ENSG00000132467
1218,ENSG00000173418
1219,ENSG00000128283
1220,ENSG00000167778
1221,ENSG00000230138
1222,ENSG00000175182
1223,ENSG00000126067
1224,ENSG00000119705
1225,ENSG00000261838
1226,ENSG00000141385
1227,ENSG00000129255
1228,ENSG00000126814
1229,ENSG00000132589
1230,ENSG00000099783
1231,ENSG00000176809
1232,ENSG00000215712
1233,ENSG00000267475
1234,ENSG00000167272
1235,ENSG00000231426
1236,ENSG00000166479
1237,ENSG00000158477
1238,ENSG00000101343
1239,ENSG00000129654
1240,ENSG00000183977
1241,ENSG00000254477
1242,ENSG00000287447
1243,ENSG00000158435
1244,ENSG00000167711
1245,ENSG00000162521
1246,ENSG00000141428
1247,ENSG00000232956
1248,ENSG00000242732
1249,ENSG00000164898
