Feature
195,ENSMUSG00000038630
196,ENSMUSG00000085675
197,ENSMUSG00000072769
198,ENSMUSG00000097305
199,ENSMUSG00000054641
200,ENSMUSG00000042766
201,ENSMUSG00000020312
202,ENSMUSG00000097497
203,ENSMUSG00000106139
204,ENSMUSG00000111068
205,ENSMUSG00000046598
206,ENSMUSG00000040729
207,ENSMUSG00000113429
208,ENSMUSG00000039838
209,ENSMUSG00000044014
210,ENSMUSG00000053395
211,ENSMUSG00000100727
212,ENSMUSG00000053137
213,ENSMUSG00000054679
214,ENSMUSG00000109572
215,ENSMUSG00000038879
216,ENSMUSG00000098340
217,ENSMUSG00000067629
218,ENSMUSG00000105218
219,ENSMUSG00000113960
220,ENSMUSG00000031174
221,ENSMUSG00000040473
222,ENSMUSG00000014164
223,ENSMUSG00000022441
224,ENSMUSG00000073274
225,ENSMUSG00000027297
226,ENSMUSG00000052616
227,ENSMUSG00000109160
228,ENSMUSG00000117410
229,ENSMUSG00000087408
230,ENSMUSG00000014786
231,ENSMUSG00000020701
232,ENSMUSG00000108854
233,ENSMUSG00000085430
234,ENSMUSG00000101693
235,ENSMUSG00000019894
236,ENSMUSG00000022783
237,ENSMUSG00000101930
238,ENSMUSG00000025189
239,ENSMUSG00000033871
240,ENSMUSG00000046793
241,ENSMUSG00000034591
242,ENSMUSG00000097282
243,ENSMUSG00000032528
244,ENSMUSG00000095279
245,ENSMUSG00000024957
246,ENSMUSG00000040187
247,ENSMUSG00000035849
248,ENSMUSG00000045201
249,ENSMUSG00000034675
250,ENSMUSG00000016200
251,ENSMUSG00000041552
252,ENSMUSG00000111199
253,ENSMUSG00000087131
254,ENSMUSG00000005899
255,ENSMUSG00000090116
256,ENSMUSG00000099190
257,ENSMUSG00000112202
258,ENSMUSG00000070000
259,ENSMUSG00000087479
260,ENSMUSG00000038578
261,ENSMUSG00000079353
262,ENSMUSG00000028758
263,ENSMUSG00000047658
264,ENSMUSG00000053070
265,ENSMUSG00000090048
266,ENSMUSG00000012126
267,ENSMUSG00000056832
268,ENSMUSG00000031099
269,ENSMUSG00000101801
270,ENSMUSG00000050211
271,ENSMUSG00000078902
272,ENSMUSG00000114345
273,ENSMUSG00000022865
274,ENSMUSG00000040693
275,ENSMUSG00000041907
276,ENSMUSG00000056367
277,ENSMUSG00000097452
278,ENSMUSG00000010154
279,ENSMUSG00000055010
280,ENSMUSG00000075044
281,ENSMUSG00000053693
282,ENSMUSG00000020014
283,ENSMUSG00000025050
284,ENSMUSG00000042817
285,ENSMUSG00000107427
286,ENSMUSG00000114595
287,ENSMUSG00000030350
288,ENSMUSG00000113338
289,ENSMUSG00000048602
290,ENSMUSG00000030376
291,ENSMUSG00000039431
292,ENSMUSG00000074235
293,ENSMUSG00000086067
294,ENSMUSG00000034681
295,ENSMUSG00000025876
296,ENSMUSG00000040705
297,ENSMUSG00000097699
298,ENSMUSG00000102517
299,ENSMUSG00000105975
300,ENSMUSG00000028789
301,ENSMUSG00000114136
302,ENSMUSG00000074923
303,ENSMUSG00000112763
304,ENSMUSG00000031155
305,ENSMUSG00000031620
306,ENSMUSG00000040860
307,ENSMUSG00000041161
308,ENSMUSG00000075478
309,ENSMUSG00000043410
310,ENSMUSG00000085084
311,ENSMUSG00000033389
312,ENSMUSG00000086171
313,ENSMUSG00000060671
314,ENSMUSG00000100923
315,ENSMUSG00000041180
316,ENSMUSG00000026620
317,ENSMUSG00000037341
318,ENSMUSG00000042861
319,ENSMUSG00000086708
320,ENSMUSG00000051351
321,ENSMUSG00000110665
322,ENSMUSG00000097762
323,ENSMUSG00000086219
324,ENSMUSG00000040875
325,ENSMUSG00000117292
326,ENSMUSG00000112404
327,ENSMUSG00000040136
328,ENSMUSG00000049971
329,ENSMUSG00000058740
330,ENSMUSG00000091476
331,ENSMUSG00000109491
332,ENSMUSG00000025170
333,ENSMUSG00000017588
334,ENSMUSG00000038132
335,ENSMUSG00000037788
336,ENSMUSG00000085386
337,ENSMUSG00000032968
338,ENSMUSG00000026558
339,ENSMUSG00000092162
340,ENSMUSG00000096938
341,ENSMUSG00000022099
342,ENSMUSG00000087534
343,ENSMUSG00000073434
344,ENSMUSG00000059401
345,ENSMUSG00000079048
346,ENSMUSG00000111602
347,ENSMUSG00000105797
348,ENSMUSG00000085830
349,ENSMUSG00000086212
350,ENSMUSG00000114760
351,ENSMUSG00000116500
352,ENSMUSG00000101411
353,ENSMUSG00000085971
354,ENSMUSG00000021493
355,ENSMUSG00000093556
356,ENSMUSG00000113330
357,ENSMUSG00000036760
358,ENSMUSG00000057069
359,ENSMUSG00000028637
360,ENSMUSG00000085925
361,ENSMUSG00000022948
362,ENSMUSG00000084950
363,ENSMUSG00000037735
364,ENSMUSG00000094441
365,ENSMUSG00000030872
366,ENSMUSG00000086703
367,ENSMUSG00000025425
368,ENSMUSG00000097785
369,ENSMUSG00000102331
370,ENSMUSG00000112211
371,ENSMUSG00000093858
372,ENSMUSG00000084954
373,ENSMUSG00000078161
374,ENSMUSG00000104556
375,ENSMUSG00000074627
376,ENSMUSG00000029386
377,ENSMUSG00000117286
378,ENSMUSG00000036067
379,ENSMUSG00000032313
380,ENSMUSG00000118550
381,ENSMUSG00000026113
382,ENSMUSG00000045053
383,ENSMUSG00000085397
384,ENSMUSG00000032507
385,ENSMUSG00000113621
386,ENSMUSG00000115139
387,ENSMUSG00000027134
388,ENSMUSG00000112497
389,ENSMUSG00000107458
390,ENSMUSG00000110710
391,ENSMUSG00000031904
392,ENSMUSG00000037315
393,ENSMUSG00000087202
394,ENSMUSG00000085654
395,ENSMUSG00000087059
396,ENSMUSG00000030584
397,ENSMUSG00000026018
398,ENSMUSG00000117231
399,ENSMUSG00000027286
400,ENSMUSG00000029283
401,ENSMUSG00000087473
402,ENSMUSG00000048603
403,ENSMUSG00000036923
404,ENSMUSG00000035126
405,ENSMUSG00000034958
406,ENSMUSG00000086931
407,ENSMUSG00000050511
408,ENSMUSG00000074805
409,ENSMUSG00000097986
410,ENSMUSG00000025008
411,ENSMUSG00000095388
412,ENSMUSG00000113710
413,ENSMUSG00000022101
414,ENSMUSG00000089832
415,ENSMUSG00000031870
416,ENSMUSG00000041757
417,ENSMUSG00000106472
418,ENSMUSG00000044835
419,ENSMUSG00000112153
420,ENSMUSG00000025269
421,ENSMUSG00000096936
422,ENSMUSG00000040389
423,ENSMUSG00000040009
424,ENSMUSG00000024186
425,ENSMUSG00000063455
426,ENSMUSG00000100967
427,ENSMUSG00000107877
428,ENSMUSG00000021974
429,ENSMUSG00000030098
430,ENSMUSG00000112967
431,ENSMUSG00000086311
432,ENSMUSG00000031026
433,ENSMUSG00000033610
434,ENSMUSG00000118436
435,ENSMUSG00000020020
436,ENSMUSG00000073073
437,ENSMUSG00000115122
438,ENSMUSG00000027201
439,ENSMUSG00000091947
440,ENSMUSG00000105550
441,ENSMUSG00000031971
442,ENSMUSG00000099061
443,ENSMUSG00000025145
444,ENSMUSG00000047014
445,ENSMUSG00000030411
446,ENSMUSG00000072572
447,ENSMUSG00000021079
448,ENSMUSG00000014232
449,ENSMUSG00000085130
450,ENSMUSG00000036817
451,ENSMUSG00000020674
452,ENSMUSG00000085794
453,ENSMUSG00000102816
454,ENSMUSG00000036306
455,ENSMUSG00000090005
456,ENSMUSG00000051736
457,ENSMUSG00000109849
458,ENSMUSG00000039199
459,ENSMUSG00000070601
460,ENSMUSG00000041343
461,ENSMUSG00000086291
462,ENSMUSG00000109958
463,ENSMUSG00000035165
464,ENSMUSG00000027894
465,ENSMUSG00000034551
466,ENSMUSG00000117011
467,ENSMUSG00000087079
468,ENSMUSG00000059201
469,ENSMUSG00000041817
470,ENSMUSG00000101253
471,ENSMUSG00000043873
472,ENSMUSG00000040563
473,ENSMUSG00000087214
474,ENSMUSG00000042724
475,ENSMUSG00000090608
476,ENSMUSG00000001300
477,ENSMUSG00000090255
478,ENSMUSG00000054702
479,ENSMUSG00000038884
480,ENSMUSG00000074354
481,ENSMUSG00000032311
482,ENSMUSG00000038736
483,ENSMUSG00000111970
484,ENSMUSG00000107078
485,ENSMUSG00000036473
486,ENSMUSG00000042078
487,ENSMUSG00000112220
488,ENSMUSG00000033707
489,ENSMUSG00000056458
490,ENSMUSG00000035184
491,ENSMUSG00000030889
492,ENSMUSG00000099969
493,ENSMUSG00000025478
494,ENSMUSG00000109564
495,ENSMUSG00000110474
496,ENSMUSG00000084849
497,ENSMUSG00000029130
498,ENSMUSG00000030775
499,ENSMUSG00000048721
500,ENSMUSG00000058966
501,ENSMUSG00000055833
502,ENSMUSG00000003865
503,ENSMUSG00000023087
504,ENSMUSG00000101840
505,ENSMUSG00000115850
506,ENSMUSG00000034799
507,ENSMUSG00000063646
508,ENSMUSG00000030757
509,ENSMUSG00000049122
510,ENSMUSG00000054901
511,ENSMUSG00000031511
512,ENSMUSG00000027951
513,ENSMUSG00000059631
514,ENSMUSG00000042385
515,ENSMUSG00000003863
516,ENSMUSG00000070683
517,ENSMUSG00000018537
518,ENSMUSG00000038677
519,ENSMUSG00000021622
520,ENSMUSG00000086801
521,ENSMUSG00000085265
522,ENSMUSG00000035834
523,ENSMUSG00000060212
524,ENSMUSG00000087292
525,ENSMUSG00000029408
526,ENSMUSG00000032261
527,ENSMUSG00000071112
528,ENSMUSG00000047013
529,ENSMUSG00000040936
530,ENSMUSG00000029716
531,ENSMUSG00000104894
532,ENSMUSG00000104861
533,ENSMUSG00000037279
534,ENSMUSG00000031706
535,ENSMUSG00000033210
536,ENSMUSG00000060176
537,ENSMUSG00000084859
538,ENSMUSG00000105907
539,ENSMUSG00000002578
540,ENSMUSG00000031391
541,ENSMUSG00000111020
542,ENSMUSG00000038126
543,ENSMUSG00000108145
544,ENSMUSG00000085953
545,ENSMUSG00000106261
546,ENSMUSG00000043587
547,ENSMUSG00000117521
548,ENSMUSG00000106688
549,ENSMUSG00000042156
550,ENSMUSG00000086455
551,ENSMUSG00000034584
552,ENSMUSG00000070371
553,ENSMUSG00000075703
554,ENSMUSG00000049488
555,ENSMUSG00000090290
556,ENSMUSG00000018800
557,ENSMUSG00000074261
558,ENSMUSG00000070822
559,ENSMUSG00000032735
560,ENSMUSG00000097801
561,ENSMUSG00000042104
562,ENSMUSG00000068617
563,ENSMUSG00000020866
564,ENSMUSG00000034285
565,ENSMUSG00000046532
566,ENSMUSG00000055407
567,ENSMUSG00000074664
568,ENSMUSG00000039242
569,ENSMUSG00000033706
570,ENSMUSG00000037022
571,ENSMUSG00000073394
572,ENSMUSG00000040543
573,ENSMUSG00000092239
574,ENSMUSG00000116641
575,ENSMUSG00000004113
576,ENSMUSG00000061928
577,ENSMUSG00000029206
578,ENSMUSG00000117604
579,ENSMUSG00000030321
580,ENSMUSG00000097487
581,ENSMUSG00000040220
582,ENSMUSG00000021068
583,ENSMUSG00000068117
584,ENSMUSG00000032323
585,ENSMUSG00000111183
586,ENSMUSG00000085579
587,ENSMUSG00000042564
588,ENSMUSG00000097466
589,ENSMUSG00000025777
590,ENSMUSG00000039372
591,ENSMUSG00000073471
592,ENSMUSG00000060985
593,ENSMUSG00000031951
594,ENSMUSG00000094891
595,ENSMUSG00000063760
596,ENSMUSG00000072964
597,ENSMUSG00000024127
598,ENSMUSG00000064308
599,ENSMUSG00000068062
600,ENSMUSG00000085586
601,ENSMUSG00000050751
602,ENSMUSG00000026220
603,ENSMUSG00000117852
604,ENSMUSG00000041020
605,ENSMUSG00000005986
606,ENSMUSG00000025420
607,ENSMUSG00000029154
608,ENSMUSG00000113895
609,ENSMUSG00000032657
610,ENSMUSG00000093884
611,ENSMUSG00000087246
612,ENSMUSG00000029055
613,ENSMUSG00000040797
614,ENSMUSG00000117123
615,ENSMUSG00000037239
616,ENSMUSG00000109499
617,ENSMUSG00000024036
618,ENSMUSG00000114290
619,ENSMUSG00000022375
620,ENSMUSG00000041608
621,ENSMUSG00000031382
622,ENSMUSG00000111673
623,ENSMUSG00000002799
624,ENSMUSG00000032373
625,ENSMUSG00000097710
626,ENSMUSG00000102548
627,ENSMUSG00000090120
628,ENSMUSG00000032782
629,ENSMUSG00000039813
630,ENSMUSG00000001558
631,ENSMUSG00000096934
632,ENSMUSG00000046449
633,ENSMUSG00000062995
634,ENSMUSG00000054594
635,ENSMUSG00000054893
636,ENSMUSG00000051817
637,ENSMUSG00000032267
638,ENSMUSG00000091636
639,ENSMUSG00000063145
640,ENSMUSG00000035831
641,ENSMUSG00000022243
642,ENSMUSG00000054885
643,ENSMUSG00000003354
644,ENSMUSG00000049728
645,ENSMUSG00000107434
646,ENSMUSG00000117356
647,ENSMUSG00000042606
648,ENSMUSG00000036136
649,ENSMUSG00000095901
650,ENSMUSG00000114230
651,ENSMUSG00000044429
652,ENSMUSG00000114306
653,ENSMUSG00000059136
654,ENSMUSG00000031256
655,ENSMUSG00000118202
656,ENSMUSG00000033214
657,ENSMUSG00000068263
658,ENSMUSG00000087461
659,ENSMUSG00000049641
660,ENSMUSG00000108043
661,ENSMUSG00000029534
662,ENSMUSG00000031872
663,ENSMUSG00000044997
664,ENSMUSG00000087241
665,ENSMUSG00000070806
666,ENSMUSG00000029009
667,ENSMUSG00000053049
668,ENSMUSG00000117805
669,ENSMUSG00000019936
670,ENSMUSG00000022237
671,ENSMUSG00000094962
672,ENSMUSG00000035735
673,ENSMUSG00000039842
674,ENSMUSG00000045466
675,ENSMUSG00000042873
676,ENSMUSG00000112713
677,ENSMUSG00000115762
678,ENSMUSG00000074182
679,ENSMUSG00000041771
680,ENSMUSG00000086361
681,ENSMUSG00000066510
682,ENSMUSG00000116229
683,ENSMUSG00000029436
684,ENSMUSG00000029389
685,ENSMUSG00000020024
686,ENSMUSG00000093479
687,ENSMUSG00000021364
688,ENSMUSG00000087174
689,ENSMUSG00000036611
690,ENSMUSG00000085418
691,ENSMUSG00000097007
692,ENSMUSG00000086239
693,ENSMUSG00000045813
694,ENSMUSG00000042604
695,ENSMUSG00000020847
696,ENSMUSG00000002006
697,ENSMUSG00000062040
698,ENSMUSG00000033991
699,ENSMUSG00000030000
700,ENSMUSG00000022416
701,ENSMUSG00000085899
702,ENSMUSG00000111066
703,ENSMUSG00000021098
704,ENSMUSG00000086118
705,ENSMUSG00000031758
706,ENSMUSG00000024172
707,ENSMUSG00000117118
708,ENSMUSG00000013150
709,ENSMUSG00000104237
710,ENSMUSG00000067795
711,ENSMUSG00000040287
712,ENSMUSG00000080115
713,ENSMUSG00000111189
714,ENSMUSG00000062444
715,ENSMUSG00000097435
716,ENSMUSG00000054434
717,ENSMUSG00000025212
718,ENSMUSG00000086777
719,ENSMUSG00000085207
720,ENSMUSG00000097726
721,ENSMUSG00000089708
722,ENSMUSG00000048899
723,ENSMUSG00000043140
724,ENSMUSG00000078870
725,ENSMUSG00000075538
726,ENSMUSG00000105560
727,ENSMUSG00000063275
728,ENSMUSG00000085845
729,ENSMUSG00000034171
730,ENSMUSG00000054942
731,ENSMUSG00000058006
732,ENSMUSG00000038022
733,ENSMUSG00000097414
734,ENSMUSG00000097827
735,ENSMUSG00000085176
736,ENSMUSG00000079183
737,ENSMUSG00000045349
738,ENSMUSG00000053550
739,ENSMUSG00000060257
740,ENSMUSG00000036078
741,ENSMUSG00000016346
742,ENSMUSG00000056267
743,ENSMUSG00000086315
744,ENSMUSG00000118280
745,ENSMUSG00000040901
746,ENSMUSG00000097381
747,ENSMUSG00000044719
748,ENSMUSG00000108141
749,ENSMUSG00000019256
750,ENSMUSG00000029337
751,ENSMUSG00000096977
752,ENSMUSG00000098202
753,ENSMUSG00000039546
754,ENSMUSG00000045822
755,ENSMUSG00000057246
756,ENSMUSG00000029027
757,ENSMUSG00000037979
758,ENSMUSG00000114446
759,ENSMUSG00000107008
760,ENSMUSG00000075073
761,ENSMUSG00000080717
762,ENSMUSG00000020080
763,ENSMUSG00000025245
764,ENSMUSG00000094083
765,ENSMUSG00000001672
766,ENSMUSG00000048285
767,ENSMUSG00000047766
768,ENSMUSG00000038205
769,ENSMUSG00000111061
770,ENSMUSG00000041957
771,ENSMUSG00000109372
772,ENSMUSG00000109506
773,ENSMUSG00000054910
774,ENSMUSG00000037989
775,ENSMUSG00000028755
776,ENSMUSG00000087373
777,ENSMUSG00000109776
778,ENSMUSG00000117763
779,ENSMUSG00000048997
780,ENSMUSG00000032850
781,ENSMUSG00000070342
782,ENSMUSG00000030443
783,ENSMUSG00000034460
784,ENSMUSG00000055116
785,ENSMUSG00000022269
786,ENSMUSG00000000555
787,ENSMUSG00000018428
788,ENSMUSG00000044787
789,ENSMUSG00000115099
790,ENSMUSG00000005378
791,ENSMUSG00000033726
792,ENSMUSG00000111752
793,ENSMUSG00000021587
794,ENSMUSG00000002771
795,ENSMUSG00000023902
796,ENSMUSG00000026768
797,ENSMUSG00000000823
798,ENSMUSG00000089934
799,ENSMUSG00000091491
800,ENSMUSG00000018995
801,ENSMUSG00000086040
802,ENSMUSG00000097216
803,ENSMUSG00000115761
804,ENSMUSG00000052566
805,ENSMUSG00000025195
806,ENSMUSG00000061859
807,ENSMUSG00000041649
808,ENSMUSG00000066760
809,ENSMUSG00000018634
810,ENSMUSG00000019146
811,ENSMUSG00000026494
812,ENSMUSG00000053166
813,ENSMUSG00000085014
814,ENSMUSG00000113900
815,ENSMUSG00000109366
816,ENSMUSG00000098434
817,ENSMUSG00000020284
818,ENSMUSG00000043614
819,ENSMUSG00000020633
820,ENSMUSG00000117790
821,ENSMUSG00000040195
822,ENSMUSG00000097391
823,ENSMUSG00000075265
824,ENSMUSG00000034274
825,ENSMUSG00000030979
826,ENSMUSG00000059708
827,ENSMUSG00000022755
828,ENSMUSG00000106194
829,ENSMUSG00000020151
830,ENSMUSG00000100417
831,ENSMUSG00000036894
832,ENSMUSG00000112146
833,ENSMUSG00000108111
834,ENSMUSG00000105271
835,ENSMUSG00000045019
836,ENSMUSG00000051855
837,ENSMUSG00000063568
838,ENSMUSG00000050052
839,ENSMUSG00000049235
840,ENSMUSG00000075520
841,ENSMUSG00000104417
842,ENSMUSG00000003153
843,ENSMUSG00000078905
844,ENSMUSG00000020804
845,ENSMUSG00000042834
846,ENSMUSG00000046275
847,ENSMUSG00000078519
848,ENSMUSG00000094152
849,ENSMUSG00000050556
850,ENSMUSG00000073158
851,ENSMUSG00000050266
852,ENSMUSG00000033906
853,ENSMUSG00000048617
854,ENSMUSG00000021062
855,ENSMUSG00000113427
856,ENSMUSG00000115146
857,ENSMUSG00000022789
858,ENSMUSG00000032834
859,ENSMUSG00000041268
860,ENSMUSG00000042743
861,ENSMUSG00000086674
862,ENSMUSG00000039154
863,ENSMUSG00000036587
864,ENSMUSG00000043463
865,ENSMUSG00000099561
866,ENSMUSG00000023828
867,ENSMUSG00000110741
868,ENSMUSG00000046798
869,ENSMUSG00000104969
870,ENSMUSG00000095253
871,ENSMUSG00000019027
872,ENSMUSG00000031503
873,ENSMUSG00000101880
874,ENSMUSG00000030471
875,ENSMUSG00000018648
876,ENSMUSG00000113121
877,ENSMUSG00000030600
878,ENSMUSG00000033373
879,ENSMUSG00000097383
880,ENSMUSG00000051427
881,ENSMUSG00000109838
882,ENSMUSG00000037703
883,ENSMUSG00000039985
884,ENSMUSG00000114596
885,ENSMUSG00000003528
886,ENSMUSG00000025092
887,ENSMUSG00000112977
888,ENSMUSG00000097217
889,ENSMUSG00000022750
890,ENSMUSG00000086910
891,ENSMUSG00000023802
892,ENSMUSG00000111645
893,ENSMUSG00000025198
894,ENSMUSG00000112730
895,ENSMUSG00000038523
896,ENSMUSG00000055978
897,ENSMUSG00000107862
898,ENSMUSG00000022847
899,ENSMUSG00000030091
900,ENSMUSG00000021140
901,ENSMUSG00000009596
902,ENSMUSG00000109186
903,ENSMUSG00000090762
904,ENSMUSG00000031016
905,ENSMUSG00000034156
906,ENSMUSG00000087044
907,ENSMUSG00000113741
908,ENSMUSG00000090304
909,ENSMUSG00000055114
910,ENSMUSG00000043987
911,ENSMUSG00000039033
912,ENSMUSG00000022195
913,ENSMUSG00000067276
914,ENSMUSG00000080316
915,ENSMUSG00000032500
916,ENSMUSG00000097840
917,ENSMUSG00000110784
918,ENSMUSG00000028681
919,ENSMUSG00000027457
920,ENSMUSG00000034818
921,ENSMUSG00000024798
922,ENSMUSG00000024527
923,ENSMUSG00000113986
924,ENSMUSG00000047155
925,ENSMUSG00000062590
926,ENSMUSG00000084865
927,ENSMUSG00000042425
928,ENSMUSG00000022075
929,ENSMUSG00000028391
930,ENSMUSG00000090812
931,ENSMUSG00000099051
932,ENSMUSG00000038702
933,ENSMUSG00000097604
934,ENSMUSG00000115671
935,ENSMUSG00000036775
936,ENSMUSG00000085868
937,ENSMUSG00000086496
938,ENSMUSG00000018340
939,ENSMUSG00000055866
940,ENSMUSG00000106902
941,ENSMUSG00000046610
942,ENSMUSG00000085944
943,ENSMUSG00000021086
944,ENSMUSG00000026885
945,ENSMUSG00000005357
946,ENSMUSG00000025920
947,ENSMUSG00000097496
948,ENSMUSG00000046109
949,ENSMUSG00000043948
950,ENSMUSG00000026858
951,ENSMUSG00000022621
952,ENSMUSG00000048279
953,ENSMUSG00000070489
954,ENSMUSG00000024575
955,ENSMUSG00000052921
956,ENSMUSG00000033883
957,ENSMUSG00000109732
958,ENSMUSG00000025227
959,ENSMUSG00000057541
960,ENSMUSG00000056288
961,ENSMUSG00000004996
962,ENSMUSG00000086228
963,ENSMUSG00000057265
964,ENSMUSG00000041774
965,ENSMUSG00000093942
966,ENSMUSG00000046991
967,ENSMUSG00000108351
968,ENSMUSG00000107230
969,ENSMUSG00000043909
970,ENSMUSG00000112555
971,ENSMUSG00000117220
972,ENSMUSG00000020268
973,ENSMUSG00000029270
974,ENSMUSG00000034949
975,ENSMUSG00000026443
976,ENSMUSG00000097745
977,ENSMUSG00000073594
978,ENSMUSG00000038764
979,ENSMUSG00000021209
980,ENSMUSG00000078722
981,ENSMUSG00000108847
982,ENSMUSG00000118081
983,ENSMUSG00000010086
984,ENSMUSG00000038506
985,ENSMUSG00000030525
986,ENSMUSG00000100706
987,ENSMUSG00000084898
988,ENSMUSG00000034607
989,ENSMUSG00000085279
990,ENSMUSG00000032773
991,ENSMUSG00000024901
992,ENSMUSG00000085010
993,ENSMUSG00000051950
994,ENSMUSG00000037275
995,ENSMUSG00000067597
996,ENSMUSG00000078868
997,ENSMUSG00000108228
998,ENSMUSG00000054469
999,ENSMUSG00000097316
